id	altmetric_id	authors	journal	type	doi	altmetric_score	date	pubyear	pubmonth	males	females	unknown	propmales	propfemales	propunknown	numauthors	firstgender	firstgenderprob	lastgender	lastgenderprob	authors_format	cleaned_authors
17656500	2217185	['Mary Beth Hamel', 'Jonathan J. Darrow', 'Jerry Avorn', 'Aaron S. Kesselheim', 'Darrow, Jonathan J.', 'Darrow JJ', 'Avorn J', 'Kesselheim AS', 'Avorn, Jerry', 'Kesselheim, Aaron S.']	New England Journal of Medicine	article	10.1056/nejmhle1311493	85.392	2014-03-27T00:00:00+00:00	2014	3	3	1	0	0.75	0.25	0	4	female	0.99	male	0.99	firstlast	Mary Beth, Jonathan Darrow, Jerry Avorn, Aaron Kesselheim
17657378	12127062	['Balestra, Brenno', 'Carnino, Luisa']	New England Journal of Medicine	article	10.1056/nejmicm1514662	42.85	2016-09-22T00:00:00+00:00	2016	9	1	1	0	0.5	0.5	0	2	male	0.99	female	0.98	lastfirst	Balestra Brenno, Carnino Luisa
17657544	1926480	['José Moreira']	New England Journal of Medicine	article	10.1056/nejmc1312359#sa3	0.25	2013-11-21T00:00:00+00:00	2013	11	1	0	0	1	0	0	1	male	0.97	male	0.97	firstlast	José Moreira
17664505	9134540	['Jacobo Limeres Posse', 'Crispian Scully', 'Limeres Posse, Jacobo', 'Scully, Crispian']	New England Journal of Medicine	article	10.1056/nejmicm1512047	60.05	2016-06-30T00:00:00+00:00	2016	6	1	0	1	0.5	0	0.5	2	male	0.99			firstlast	Jacobo Limeres, Crispian Scully
17664713	3879518	['Regules, Jason A', 'Beigel, John H', 'Paolino, Kristopher M', 'Voell, Jocelyn', 'Castellano, Amy R', 'Muñoz, Paula', 'Moon, James E', 'Ruck, Richard C', 'Bennett, Jason W', 'Twomey, Patrick S', 'Gutiérrez, Ramiro L', 'Remich, Shon A', 'Hack, Holly R', 'Wisniewski, Meagan L', 'Josleyn, Matthew D', 'Kwilas, Steven A', 'Van Deusen, Nicole', 'Mbaya, Olivier Tshiani', 'Zhou, Yan', 'Stanley, Daphne A', 'Bliss, Robin L', 'Cebrik, Deborah', 'Smith, Kirsten S', 'Shi, Meng', 'Ledgerwood, Julie E', 'Graham, Barney S', 'Sullivan, Nancy J', 'Jagodzinski, Linda L', 'Peel, Sheila A', 'Alimonti, Judie B', 'Hooper, Jay W', 'Silvera, Peter M', 'Martin, Brian K', 'Monath, Thomas P', 'Ramsey, W Jay', 'Link, Charles J', 'Lane, H Clifford', 'Michael, Nelson L', 'Davey, Richard T', 'Thomas, Stephen J', ', ', 'Regules, Jason A.', 'Beigel, John H.', 'Paolino, Kristopher M.', 'Castellano, Amy R.', 'Hu, Zonghui', 'Moon, James E.', 'Ruck, Richard C.', 'Bennett, Jason W.', 'Twomey, Patrick S.', 'Gutiérrez, Ramiro L.', 'Remich, Shon A.', 'Hack, Holly R.', 'Wisniewski, Meagan L.', 'Josleyn, Matthew D.', 'Kwilas, Steven A.', 'Stanley, Daphne A.', 'Jing, Wang', 'Smith, Kirsten S.', 'Ledgerwood, Julie E.', 'Graham, Barney S.', 'Sullivan, Nancy J.', 'Jagodzinski, Linda L.', 'Peel, Sheila A.', 'Alimonti, Judie B.', 'Hooper, Jay W.', 'Silvera, Peter M.', 'Martin, Brian K.', 'Monath, Thomas P.', 'Ramsey, W. Jay', 'Link, Charles J.', 'Lane, H. Clifford', 'Michael, Nelson L.', 'Davey, Richard T. Jr.', 'Thomas, Stephen J.', 'Jason A. Regules', 'John H. Beigel', 'Kristopher M. Paolino', 'Jocelyn Voell', 'Amy R. Castellano', 'Zonghui Hu', 'Paula Muñoz', 'James E. Moon', 'Richard C. Ruck', 'Jason W. Bennett', 'Patrick S. Twomey', 'Ramiro L. Gutiérrez', 'Shon A. Remich', 'Holly R. Hack', 'Meagan L. Wisniewski', 'Matthew D. Josleyn', 'Steven A. Kwilas', 'Nicole Van Deusen', 'Olivier Tshiani Mbaya', 'Yan Zhou', 'Daphne A. Stanley', 'Wang Jing', 'Kirsten S. Smith', 'Meng Shi', 'Julie E. Ledgerwood', 'Barney S. Graham', 'Nancy J. Sullivan', 'Linda L. Jagodzinski', 'Sheila A. Peel', 'Judie B. Alimonti', 'Jay W. Hooper', 'Peter M. Silvera', 'Brian K. Martin', 'Thomas P. Monath', 'W. Jay Ramsey', 'Charles J. Link', 'H. Clifford Lane', 'Nelson L. Michael', 'Richard T. Davey', 'Stephen J. Thomas']	New England Journal of Medicine	article	10.1056/nejmoa1414216	187.084	2015-04-01T00:00:00+00:00	2015	4	27	14	1	0.642857142857143	0.333333333333333	0.0238095238095238	42	male	0.93	male	0.99	lastfirst	Bliss Robin, Cebrik Deborah, Regules Jason, Beigel John, Paolino Kristopher, Voell Jocelyn, Castellano Amy, Hu Zonghui, Muñoz Paula, Moon James, Ruck Richard, Bennett Jason, Twomey Patrick, Gutiérrez Ramiro, Remich Shon, Hack Holly, Wisniewski Meagan, Josleyn Matthew, Kwilas Steven, Van Deusen, Mbaya Olivier, Zhou Yan, Stanley Daphne, Jing Wang, Smith Kirsten, Shi Meng, Ledgerwood Julie, Graham Barney, Sullivan Nancy, Jagodzinski Linda, Peel Sheila, Alimonti Judie, Hooper Jay, Silvera Peter, Martin Brian, Monath Thomas, Ramsey Jay, Link Charles, Lane Clifford, Michael Nelson, Davey Richard, Thomas Stephen
17673877	225682	['Nathalie M. Goemans', 'Mar Tulinius', 'Johanna T. van den Akker', 'Brigitte E. Burm', 'Peter F. Ekhart', 'Niki Heuvelmans', 'Tjadine Holling', 'Anneke A. Janson', 'Gerard J. Platenburg', 'Jessica A. Sipkens', 'J.M. Ad Sitsen', 'Annemieke Aartsma-Rus', 'Gert-Jan B. van Ommen', 'Gunnar Buyse', 'Niklas Darin', 'Jan J. Verschuuren', 'Giles V. Campion', 'Sjef J. de Kimpe', 'Judith C. van Deutekom', 'Goemans NM', 'Tulinius M', 'van den Akker JT', 'Burm BE', 'Ekhart PF', 'Heuvelmans N', 'Holling T', 'Janson AA', 'Platenburg GJ', 'Sipkens JA', 'Sitsen JM', 'Aartsma-Rus A', 'van Ommen GJ', 'Buyse G', 'Darin N', 'Verschuuren JJ', 'Campion GV', 'de Kimpe SJ', 'van Deutekom JC', 'Goemans, Nathalie M.', 'Tulinius, Mar', 'van den Akker, Johanna T.', 'Burm, Brigitte E.', 'Ekhart, Peter F.', 'Heuvelmans, Niki', 'Holling, Tjadine', 'Janson, Anneke A.', 'Platenburg, Gerard J.', 'Sipkens, Jessica A.', 'Sitsen, J.M. Ad', 'Aartsma-Rus, Annemieke', 'van Ommen, Gert-Jan B.', 'Buyse, Gunnar', 'Darin, Niklas', 'Verschuuren, Jan J.', 'Campion, Giles V.', 'de Kimpe, Sjef J.', 'van Deutekom, Judith C.']	New England Journal of Medicine	article	10.1056/nejmoa1011367	36.458	2011-04-21T00:00:00+00:00	2011	4	0	1	20	0	0.0476190476190476	0.952380952380952	21					nofirstname	J Ad, Sitsen J, Nathalie Goemans, Mar Tulinius, Johanna van, Brigitte Burm, Peter Ekhart, Niki Heuvelmans, Tjadine Holling, Anneke Janson, Gerard Platenburg, Jessica Sipkens, Sitsen Ad, Annemieke Aartsma-Rus, Gert-Jan van, Gunnar Buyse, Niklas Darin, Jan Verschuuren, Giles Campion, Sjef deKimpe, Judith van
17679498	1744161	['Jordan Berlin']	New England Journal of Medicine	article	10.1056/nejme1307992	36.472	2013-09-12T00:00:00+00:00	2013	9	1	0	0	1	0	0	1	male	0.97	male	0.97	firstlast	Jordan Berlin
17682626	181890	['Lisa M. Caronia', 'Cecilia Martin', 'Corrine K. Welt', 'Gerasimos P. Sykiotis', 'Richard Quinton', 'Apisadaporn Thambundit', 'Magdalena Avbelj', 'Sadhana Dhruvakumar', 'Lacey Plummer', 'Virginia A. Hughes', 'Stephanie B. Seminara', 'Paul A. Boepple', 'Yisrael Sidis', 'William F. Crowley', 'Kathryn A. Martin', 'Janet E. Hall', 'Nelly Pitteloud']	New England Journal of Medicine	article	10.1056/nejmoa0911064	3.25	2011-01-20T00:00:00+00:00	2011	1	5	11	1	0.294117647058824	0.647058823529412	0.0588235294117647	17	female	0.98	female	0.93	firstlast	Lisa Caronia, Cecilia Martin, Corrine Welt, Gerasimos Sykiotis, Richard Quinton, Apisadaporn Thambundit, Magdalena Avbelj, Sadhana Dhruvakumar, Lacey Plummer, Virginia Hughes, Stephanie Seminara, Paul Boepple, Yisrael Sidis, William Crowley, Kathryn Martin, Janet Hall, Nelly Pitteloud
17684772	31517984	['Bassler, Dirk', 'Shinwell, Eric S.', 'Hallman, Mikko', 'Jarreau, Pierre-Henri', 'Plavka, Richard', 'Carnielli, Virgilio', 'Meisner, Christoph', 'Engel, Corinna', 'Koch, Alexander', 'Kreutzer, Karen', 'van den Anker, Johannes N.', 'Schwab, Matthias', 'Halliday, Henry L.', 'Poets, Christian F.', 'Dirk Bassler', 'Eric S. Shinwell', 'Mikko Hallman', 'Pierre-Henri Jarreau', 'Richard Plavka', 'Virgilio Carnielli', 'Christoph Meisner', 'Corinna Engel', 'Alexander Koch', 'Karen Kreutzer', 'Johannes N. van den Anker', 'Matthias Schwab', 'Henry L. Halliday', 'Christian F. Poets']	New England Journal of Medicine	article	10.1056/nejmoa1708831	157.43	2018-01-11T00:00:00+00:00	2018	1	12	2	0	0.857142857142857	0.142857142857143	0	14	male	0.99	male	0.99	lastfirst	Bassler Dirk, Shinwell Eric, Hallman Mikko, Jarreau Pierre-Henri, Plavka Richard, Carnielli Virgilio, Meisner Christoph, Engel Corinna, Koch Alexander, Kreutzer Karen, van den, Schwab Matthias, Halliday Henry, Poets Christian
17685665	547911	['Müller, Daniel C.', 'Duff, Ellen M.C.', 'Stern, Kathy L.']	New England Journal of Medicine	article	10.1056/nejmp1114819	52.38	2012-01-07T00:00:00+00:00	2012	1	1	2	0	0.333333333333333	0.666666666666667	0	3	male	0.99	female	0.98	lastfirst	Müller Daniel, Duff Ellen, Stern Kathy
17685871	1568676	['Abdullah Assiri', 'Allison McGeer', 'Trish M. Perl', 'Connie S. Price', 'Abdullah A. Al Rabeeah', 'Derek A.T. Cummings', 'Zaki N. Alabdullatif', 'Maher Assad', 'Abdulmohsen Almulhim', 'Hatem Makhdoom', 'Hossam Madani', 'Rafat Alhakeem', 'Jaffar A. Al-Tawfiq', 'Matthew Cotten', 'Simon J. Watson', 'Paul Kellam', 'Alimuddin I. Zumla', 'Ziad A. Memish', 'Assiri A', 'McGeer A', 'Perl TM', 'Price CS', 'Al Rabeeah AA', 'Cummings DA', 'Alabdullatif ZN', 'Assad M', 'Almulhim A', 'Makhdoom H', 'Madani H', 'Alhakeem R', 'Al-Tawfiq JA', 'Cotten M', 'Watson SJ', 'Kellam P', 'Zumla AI', 'Memish ZA', 'Assiri, Abdullah', 'McGeer, Allison', 'Perl, Trish M.', 'Price, Connie S.', 'Al Rabeeah, Abdullah A.', 'Cummings, Derek A.T.', 'Alabdullatif, Zaki N.', 'Assad, Maher', 'Almulhim, Abdulmohsen', 'Makhdoom, Hatem', 'Madani, Hossam', 'Alhakeem, Rafat', 'Al-Tawfiq, Jaffar A.', 'Cotten, Matthew', 'Watson, Simon J.', 'Kellam, Paul', 'Zumla, Alimuddin I.', 'Memish, Ziad A.']	New England Journal of Medicine	article	10.1056/nejmoa1306742	1262.206	2013-06-19T00:00:00+00:00	2013	6	15	3	0	0.833333333333333	0.166666666666667	0	18	male	0.97	male	0.98	firstlast	Abdullah Assiri, Allison McGeer, Trish Perl, Connie Price, Abdullah Al, Derek Cummings, Zaki Alabdullatif, Maher Assad, Abdulmohsen Almulhim, Hatem Makhdoom, Hossam Madani, Rafat Alhakeem, Jaffar Al-Tawfiq, Matthew Cotten, Simon Watson, Paul Kellam, Alimuddin Zumla, Ziad Memish
17686505	13287896	['Johnson, Douglas B.', 'Douglas B. Johnson', 'Justin M. Balko', 'Margaret L. Compton', 'Spyridon Chalkias', 'Joshua Gorham', 'Yaomin Xu', 'Mellissa Hicks', 'Igor Puzanov', 'Matthew R. Alexander', 'Tyler L. Bloomer', 'Jason R. Becker', 'David A. Slosky', 'Elizabeth J. Phillips', 'Mark A. Pilkinton', 'Laura Craig-Owens', 'Nina Kola', 'Gregory Plautz', 'Daniel S. Reshef', 'Jonathan S. Deutsch', 'Raquel P. Deering', 'Benjamin A. Olenchock', 'Andrew H. Lichtman', 'Dan M. Roden', 'Christine E. Seidman', 'Igor J. Koralnik', 'Jonathan G. Seidman', 'Robert D. Hoffman', 'Janis M. Taube', 'Luis A. Diaz', 'Robert A. Anders', 'Jeffrey A. Sosman', 'Javid J. Moslehi', 'Johnson, Douglas B', 'Balko, Justin M', 'Compton, Margaret L', 'Chalkias, Spyridon', 'Gorham, Joshua', 'Xu, Yaomin', 'Hicks, Mellissa', 'Puzanov, Igor', 'Alexander, Matthew R', 'Bloomer, Tyler L', 'Becker, Jason R', 'Slosky, David A', 'Phillips, Elizabeth J', 'Pilkinton, Mark A', 'Craig-Owens, Laura', 'Kola, Nina', 'Plautz, Gregory', 'Reshef, Daniel S', 'Deutsch, Jonathan S', 'Deering, Raquel P', 'Olenchock, Benjamin A', 'Lichtman, Andrew H', 'Roden, Dan M', 'Seidman, Christine E', 'Koralnik, Igor J', 'Seidman, Jonathan G', 'Hoffman, Robert D', 'Taube, Janis M', 'Diaz, Luis A', 'Anders, Robert A', 'Sosman, Jeffrey A', 'Moslehi, Javid J', 'Johnson DB', 'Balko JM', 'Compton ML', 'Chalkias S', 'Gorham J', 'Xu Y', 'Hicks M', 'Puzanov I', 'Alexander MR', 'Bloomer TL', 'Becker JR', 'Slosky DA', 'Phillips EJ', 'Pilkinton MA', 'Craig-Owens L', 'Kola N', 'Plautz G', 'Reshef DS', 'Deutsch JS', 'Deering RP', 'Olenchock BA', 'Lichtman AH', 'Roden DM', 'Seidman CE', 'Koralnik IJ', 'Seidman JG', 'Hoffman RD', 'Taube JM', 'Diaz LA', 'Anders RA', 'Sosman JA', 'Moslehi JJ', 'Balko, Justin M.', 'Compton, Margaret L.', 'Alexander, Matthew R.', 'Bloomer, Tyler L.', 'Becker, Jason R.', 'Slosky, David A.', 'Phillips, Elizabeth J.', 'Pilkinton, Mark A.', 'Reshef, Daniel S.', 'Deutsch, Jonathan S.', 'Deering, Raquel P.', 'Olenchock, Benjamin A.', 'Lichtman, Andrew H.', 'Roden, Dan M.', 'Seidman, Christine E.', 'Koralnik, Igor J.', 'Seidman, Jonathan G.', 'Hoffman, Robert D.', 'Taube, Janis M.', 'Diaz, Luis A. Jr.', 'Anders, Robert A.', 'Sosman, Jeffrey A.', 'Moslehi, Javid J.']	New England Journal of Medicine	article	10.1056/nejmoa1609214	1245.2	2016-11-03T00:00:00+00:00	2016	11	25	7	0	0.78125	0.21875	0	32	male	0.95	male	0.99	firstlast	Johnson Douglas, Spyridon Chalkias, Joshua Gorham, Yaomin Xu, Mellissa Hicks, Igor Puzanov, Laura Craig-Owens, Nina Kola, Gregory Plautz, Justin Balko, Margaret Compton, Matthew Alexander, Tyler Bloomer, Jason Becker, David Slosky, Elizabeth Phillips, Mark Pilkinton, Daniel Reshef, Jonathan Deutsch, Raquel Deering, Benjamin Olenchock, Andrew Lichtman, Dan Roden, Christine Seidman, Igor Koralnik, Jonathan Seidman, Robert Hoffman, Janis Taube, Luis Diaz, Robert Anders, Jeffrey Sosman, Javid Moslehi
17690017	21400662	['Gupta, Parul C.', 'Ram, Jagat', 'Parul C. Gupta', 'Jagat Ram']	New England Journal of Medicine	article	10.1056/nejmicm1616104	263.1	2017-06-29T00:00:00+00:00	2017	6	1	1	0	0.5	0.5	0	2	female	0.86	male	0.93	firstlast	Gupta Parul, Ram Jagat
17690176	1040464	['Timothy A. Brighton', 'John W. Eikelboom', 'Kristy Mann', 'Rebecca Mister', 'Alexander Gallus', 'Paul Ockelford', 'Harry Gibbs', 'Wendy Hague', 'Denis Xavier', 'Rafael Diaz', 'Adrienne Kirby', 'John Simes', 'Brighton TA', 'Eikelboom JW', 'Mann K', 'Mister R', 'Gallus A', 'Ockelford P', 'Gibbs H', 'Hague W', 'Xavier D', 'Diaz R', 'Kirby A', 'Simes J', 'Brighton, Timothy A.', 'Eikelboom, John W.', 'Mann, Kristy', 'Mister, Rebecca', 'Gallus, Alexander', 'Ockelford, Paul', 'Gibbs, Harry', 'Hague, Wendy', 'Xavier, Denis', 'Diaz, Rafael', 'Kirby, Adrienne', 'Simes, John']	New England Journal of Medicine	article	10.1056/nejmoa1210384	224.314	2012-11-22T00:00:00+00:00	2012	11	8	4	0	0.666666666666667	0.333333333333333	0	12	male	0.99	male	0.99	firstlast	Timothy Brighton, John Eikelboom, Kristy Mann, Rebecca Mister, Alexander Gallus, Paul Ockelford, Harry Gibbs, Wendy Hague, Denis Xavier, Rafael Diaz, Adrienne Kirby, John Simes
17690920	1497670	"['Gary M. Hunninghake', 'Hiroto Hatabu', 'Yuka Okajima', 'Wei Gao', 'Josée Dupuis', 'Jeanne C. Latourelle', 'Mizuki Nishino', 'Tetsuro Araki', 'Oscar E. Zazueta', 'Sila Kurugol', 'James C. Ross', 'Raúl San José Estépar', 'Elissa Murphy', 'Mark P. Steele', 'James E. Loyd', 'Marvin I. Schwarz', 'Tasha E. Fingerlin', 'Ivan O. Rosas', 'George R. Washko', """"George T. O'Connor"""", 'David A. Schwartz', 'Hunninghake GM', 'Hatabu H', 'Okajima Y', 'Gao W', 'Dupuis J', 'Latourelle JC', 'Nishino M', 'Araki T', 'Zazueta OE', 'Kurugol S', 'Ross JC', 'Estépar RS', 'Murphy E', 'Steele MP', 'Loyd JE', 'Schwarz MI', 'Fingerlin TE', 'Rosas IO', 'Washko GR', """"O'Connor GT"""", 'Schwartz DA', 'Hunninghake, Gary M.', 'Hatabu, Hiroto', 'Okajima, Yuka', 'Gao, Wei', 'Dupuis, Josée', 'Latourelle, Jeanne C.', 'Nishino, Mizuki', 'Araki, Tetsuro', 'Zazueta, Oscar E.', 'Kurugol, Sila', 'Ross, James C.', 'San José Estépar, Raúl', 'Murphy, Elissa', 'Steele, Mark P.', 'Loyd, James E.', 'Schwarz, Marvin I.', 'Fingerlin, Tasha E.', 'Rosas, Ivan O.', 'Washko, George R.', """"O'Connor, George T."""", 'Schwartz, David A.']"	New England Journal of Medicine	article	10.1056/nejmoa1216076	30.85	2013-05-21T00:00:00+00:00	2013	5	14	7	1	0.636363636363636	0.318181818181818	0.0454545454545455	22			male	0.98	firstlast	Estépar R, O'Connor Schwartz, Gary Hunninghake, Hiroto Hatabu, Yuka Okajima, Wei Gao, Josée Dupuis, Jeanne Latourelle, Mizuki Nishino, Tetsuro Araki, Oscar Zazueta, Sila Kurugol, James Ross, Raúl San, Elissa Murphy, Mark Steele, James Loyd, Marvin Schwarz, Tasha Fingerlin, Ivan Rosas, George Washko, George O'Connor
17691045	30108280	['Sugihara, Yuusaku', 'Okada, Hiroyuki', 'Yuusaku Sugihara', 'Hiroyuki Okada']	New England Journal of Medicine	article	10.1056/nejmicm1701357	67.45	2017-12-07T00:00:00+00:00	2017	12	1	0	1	0.5	0	0.5	2			male	1	firstlast	Sugihara Yuusaku, Okada Hiroyuki
17692474	10398078	['Baccarani, Michele']	New England Journal of Medicine	article	10.1056/nejmc1603847#sa1	0.25	2016-08-11T00:00:00+00:00	2016	8	1	0	0	1	0	0	1	male	0.86	male	0.86	lastfirst	Baccarani Michele
17698985	221242	['Graham T. McMahon', 'Joel T. Katz', 'Bruce D. Levy', 'Joseph Loscalzo', 'Ralph J. Blair', 'John J. Ross', 'Alanna Morris', 'Sarah Grudberg']	New England Journal of Medicine	article	10.1056/nejmimc1100481	1.25	2011-06-16T00:00:00+00:00	2011	6	6	2	0	0.75	0.25	0	8	male	0.99	female	0.98	firstlast	Graham McMahon, Joel Katz, Bruce Levy, Joseph Loscalzo, Ralph Blair, John Ross, Alanna Morris, Sarah Grudberg
17704517	3878061	['Agnandji, Selidji T', 'Huttner, Angela', 'Zinser, Madeleine E', 'Njuguna, Patricia', 'Dahlke, Christine', 'Fernandes, José F', 'Yerly, Sabine', 'Dayer, Julie-Anne', 'Kraehling, Verena', 'Kasonta, Rahel', 'Adegnika, Akim A', 'Altfeld, Marcus', 'Auderset, Floriane', 'Bache, Emmanuel B', 'Biedenkopf, Nadine', 'Borregaard, Saskia', 'Brosnahan, Jessica S', 'Burrow, Rebekah', 'Combescure, Christophe', 'Desmeules, Jules', 'Eickmann, Markus', 'Fehling, Sarah K', 'Finckh, Axel', 'Goncalves, Ana Rita', 'Grobusch, Martin P', 'Hooper, Jay', 'Jambrecina, Alen', 'Kabwende, Anita L', 'Kaya, Gürkan', 'Kimani, Domtila', 'Lell, Bertrand', 'Lemaître, Barbara', 'Lohse, Ansgar W', 'Massinga-Loembe, Marguerite', 'Matthey, Alain', 'Mordmüller, Benjamin', 'Nolting, Anne', 'Ogwang, Caroline', 'Ramharter, Michael', 'Schmidt-Chanasit, Jonas', 'Schmiedel, Stefan', 'Silvera, Peter', 'Stahl, Felix R', 'Staines, Henry M', 'Strecker, Thomas', 'Stubbe, Hans C', 'Tsofa, Benjamin', 'Zaki, Sherif', 'Fast, Patricia', 'Moorthy, Vasee', 'Kaiser, Laurent', 'Krishna, Sanjeev', 'Becker, Stephan', 'Kieny, Marie-Paule', 'Bejon, Philip', 'Kremsner, Peter G', 'Addo, Marylyn M', 'Siegrist, Claire-Anne', 'Agnandji, Selidji T.', 'Selidji T. Agnandji', 'Angela Huttner', 'Madeleine E. Zinser', 'Patricia Njuguna', 'Christine Dahlke', 'José F. Fernandes', 'Sabine Yerly', 'Julie-Anne Dayer', 'Verena Kraehling', 'Rahel Kasonta', 'Akim A. Adegnika', 'Marcus Altfeld', 'Floriane Auderset', 'Emmanuel B. Bache', 'Nadine Biedenkopf', 'Saskia Borregaard', 'Jessica S. Brosnahan', 'Rebekah Burrow', 'Christophe Combescure', 'Jules Desmeules', 'Markus Eickmann', 'Sarah K. Fehling', 'Axel Finckh', 'Ana Rita Goncalves', 'Martin P. Grobusch', 'Jay Hooper', 'Alen Jambrecina', 'Anita L. Kabwende', 'Gürkan Kaya', 'Domtila Kimani', 'Bertrand Lell', 'Barbara Lemaître', 'Ansgar W. Lohse', 'Marguerite Massinga-Loembe', 'Alain Matthey', 'Benjamin Mordmüller', 'Anne Nolting', 'Caroline Ogwang', 'Michael Ramharter', 'Jonas Schmidt-Chanasit', 'Stefan Schmiedel', 'Peter Silvera', 'Felix R. Stahl', 'Henry M. Staines', 'Thomas Strecker', 'Hans C. Stubbe', 'Benjamin Tsofa', 'Sherif Zaki', 'Patricia Fast', 'Vasee Moorthy', 'Laurent Kaiser', 'Sanjeev Krishna', 'Stephan Becker', 'Marie-Paule Kieny', 'Philip Bejon', 'Peter G. Kremsner', 'Marylyn M. Addo', 'Claire-Anne Siegrist', 'Zinser, Madeleine E.', 'Fernandes, José F.', 'Adegnika, Akim A.', 'Bache, Emmanuel B.', 'Brosnahan, Jessica S.', 'Fehling, Sarah K.', 'Grobusch, Martin P.', 'Kabwende, Anita L.', 'Lohse, Ansgar W.', 'Stahl, Felix R.', 'Staines, Henry M.', 'Stubbe, Hans C.', 'Kremsner, Peter G.', 'Addo, Marylyn M.', 'S.T. Agnandji', 'A. Huttner', 'M.E. Zinser', 'P. Njuguna', 'C. Dahlke', 'J.F. Fernandes', 'S. Yerly', 'J.-A. Dayer', 'V. Kraehling', 'R. Kasonta', 'A.A. Adegnika', 'M. Altfeld', 'F. Auderset', 'E.B. Bache', 'N. Biedenkopf', 'S. Borregaard', 'J.S. Brosnahan', 'R. Burrow', 'C. Combescure', 'J. Desmeules', 'M. Eickmann', 'S.K. Fehling', 'A. Finckh', 'A.R. Goncalves', 'M.P. Grobusch', 'J. Hooper', 'A. Jambrecina', 'A.L. Kabwende', 'G. Kaya', 'D. Kimani', 'B. Lell', 'B. Lemaître', 'A.W. Lohse', 'M. Massinga-Loembe', 'A. Matthey', 'B. Mordmüller', 'A. Nolting', 'C. Ogwang', 'M. Ramharter', 'J. Schmidt-Chanasit', 'S. Schmiedel', 'P. Silvera', 'F.R. Stahl', 'H.M. Staines', 'T. Strecker', 'H.C. Stubbe', 'B. Tsofa', 'S. Zaki', 'P. Fast', 'V. Moorthy', 'L. Kaiser', 'S. Krishna', 'S. Becker', 'M.-P. Kieny', 'P. Bejon', 'P.G. Kremsner', 'M.M. Addo', 'C.-A. Siegrist']	New England Journal of Medicine	article	10.1056/nejmoa1502924	262.68	2015-04-01T00:00:00+00:00	2015	4	32	25	1	0.551724137931035	0.431034482758621	0.0172413793103448	58	female	0.98	female	0.97	lastfirst	Zinser Madeleine, Fehling Sarah, Agnandji Selidji, Huttner Angela, Njuguna Patricia, Dahlke Christine, Fernandes José, Yerly Sabine, Dayer Julie-Anne, Kraehling Verena, Kasonta Rahel, Adegnika Akim, Altfeld Marcus, Auderset Floriane, Bache Emmanuel, Biedenkopf Nadine, Borregaard Saskia, Brosnahan Jessica, Burrow Rebekah, Combescure Christophe, Desmeules Jules, Eickmann Markus, Finckh Axel, Goncalves Ana, Grobusch Martin, Hooper Jay, Jambrecina Alen, Kabwende Anita, Kaya Gürkan, Kimani Domtila, Lell Bertrand, Lemaître Barbara, Lohse Ansgar, Massinga-Loembe Marguerite, Matthey Alain, Mordmüller Benjamin, Nolting Anne, Ogwang Caroline, Ramharter Michael, Schmidt-Chanasit Jonas, Schmiedel Stefan, Silvera Peter, Stahl Felix, Henry Staines, Strecker Thomas, Hans Stubbe, Tsofa Benjamin, Zaki Sherif, Fast Patricia, Moorthy Vasee, Kaiser Laurent, Krishna Sanjeev, Becker Stephan, Kieny Marie-Paule, Bejon Philip, Kremsner Peter, Marylyn Addo, Siegrist Claire-Anne
17712982	4577921	['Karam, Rachid', 'Pesaran, Tina', 'Chao, Elizabeth']	New England Journal of Medicine	article	10.1056/nejmc1508700#sa1	0.75	2015-10-02T22:01:31+00:00	2015	10	1	2	0	0.333333333333333	0.666666666666667	0	3	male	0.97	female	0.99	lastfirst	Karam Rachid, Pesaran Tina, Chao Elizabeth
17713277	4036605	['Debra Malina', 'Lisa Rosenbaum', 'Rosenbaum, Lisa']	New England Journal of Medicine	article	10.1056/nejmms1502498	157.716	2015-05-21T00:00:00+00:00	2015	5	0	2	0	0	1	0	2	female	0.97	female	0.98	firstlast	Debra Malina, Lisa Rosenbaum
17721119	2827887	['Lawrence P Casalino']	New England Journal of Medicine	article	10.1056/nejme1410660	16.728	2014-10-30T00:00:00+00:00	2014	10	1	0	0	1	0	0	1	male	0.98	male	0.98	firstlast	Lawrence Casalino
17725921	4418118	['Weeks, William B', 'Greene, Robert A', 'Weinstein, James N']	New England Journal of Medicine	article	10.1056/nejmc1507320#sa1	0.25	2015-08-20T22:00:36+00:00	2015	8	3	0	0	1	0	0	3	male	0.99	male	0.99	lastfirst	Weeks William, Greene Robert, Weinstein James
17726683	1755966	['Gregory D. Curfman', 'Stephen Morrissey', 'Jeffrey M. Drazen', 'Curfman, Gregory D.']	New England Journal of Medicine	article	10.1056/nejme1310884	121.2	2013-09-17T00:00:00+00:00	2013	9	3	0	0	1	0	0	3	male	0.99	male	0.99	firstlast	Stephen Morrissey, Jeffrey Drazen, Gregory Curfman
17734517	2656273	['Kathleen D Liu', 'Ning Dong', 'Jonathon D Truwit']	New England Journal of Medicine	article	10.1056/nejmc1408401	0.5	2014-09-04T00:00:00+00:00	2014	9	2	1	0	0.666666666666667	0.333333333333333	0	3	female	0.98	male	1	firstlast	Kathleen Liu, Ning Dong, Jonathon Truwit
17738734	2238549	['Jacob HJ']	New England Journal of Medicine	article	None	0.75	2014-03-16T00:00:00+00:00	2014	3	0	0	1	0	0	1	1					nofirstname	Jacob H
